name,rank,id
Nicotiana tomentosiformis,species,4098
Solanum commersonii,species,4109
Ambrosia artemisiifolia,species,4212
Ambrosia,genus,4211
Cornus florida,species,4283
Lolium perenne,species,4522
Oryza glaberrima,species,4538
Panicum miliaceum,species,4540
Setaria italica,species,4555
Setaria viridis,species,4556
Sorghum bicolor,species,4558
Sorghum,genus,4557
Triticum urartu,species,4572
Asparagus officinalis,species,4686
Thlaspi arvense,species,13288
Thlaspi,genus,13287
Juncus effusus,species,13579
Tagetes erecta,species,13708
Tarenaya hassleriana,species,28532
Tarenaya,genus,1168313
Amaranthus tricolor,species,29722
Eruca vesicaria subsp. sativa,subspecies,29727
Eruca vesicaria,species,180536
Gossypium raimondii,species,29730
Taxus chinensis,species,29808
Capsicum baccatum,species,33114
Gossypium mustelinum,species,34275
Gossypium darwinii,species,34276
Gossypium tomentosum,species,34277
Gossypium trilobum,species,34281
Gossypium gossypioides,species,34282
Gossypium armourianum,species,34283
Gossypium klotzschianum,species,34286
Gossypium davidsonii,species,34287
Gossypium lobatum,species,34289
Gossypium aridum,species,34290
Ipomoea triloba,species,35885
Cucurbita argyrosperma subsp. sororia,subspecies,37648
Cucurbita argyrosperma,species,34294
Eragrostis curvula,species,38414
Eragrostis,genus,38413
Oryza sativa Indica Group,no rank,39946
Oryza sativa Japonica Group,no rank,39947
Prunus avium,species,42229
Dipteronia sinensis,species,43782
Dipteronia,genus,43781
Thalictrum thalictroides,species,46969
Gossypium anomalum,species,47600
Gossypium stocksii,species,47602
Gossypium australe,species,47621
Nicotiana attenuata,species,49451
Solanum pinnatisectum,species,50273
Arabis alpina,species,50452
Brassica carinata,species,52824
Diospyros lotus,species,55363
Rubus argutus,species,59490
Castanea mollissima,species,60419
Macadamia integrifolia,species,60698
Liquidambar formosana,species,63359
Altingiaceae,family,91829
Liquidambar,genus,4398
Brassica cretica,species,69181
Eucalyptus grandis,species,71139
Erigeron canadensis,species,72917
Rosa chinensis,species,74649
Papaver nudicaule,species,74823
Lactuca saligna,species,75948
Dovyalis caffra,species,77055
Dovyalis,genus,72452
Stylosanthes scabra,species,79078
Daucus carota subsp. sativus,subspecies,79200
Capsicum chinense,species,80379
Arabidopsis lyrata subsp. lyrata,subspecies,81972
Arabidopsis lyrata,species,59689
Triticum dicoccoides,species,85692
Vigna umbellata,species,87088
Lolium rigidum,species,89674
Camelina sativa,species,90675
Camelina,genus,71323
Corchorus olitorius,species,93759
Vitis riparia,species,96939
Trifolium medium,species,97028
Xanthoceras sorbifolium,species,99658
Xanthoceras,genus,99657
Fragaria vesca subsp. vesca,subspecies,101020
Vitis rotundifolia,species,103349
Hordeum vulgare subsp. vulgare,subspecies,112509
Cichorium endivia,species,114280
Arachis ipaensis,species,130454
Solanum bulbocastanum,species,147425
Perilla frutescens var. frutescens,varietas,151328
Miscanthus floridulus,species,154761
Miscanthus,genus,62336
Paspalum vaginatum,species,158149
Olea europaea subsp. europaea,subspecies,158383
Aristolochia fimbriata,species,158543
Penstemon davidsonii,species,160366
Bauhinia variegata,species,167791
Aristolochia californica,species,171875
Andrographis paniculata,species,175694
Andrographis,genus,175693
Salvia splendens,species,180675
Ilex paraguariensis,species,185542
Eleusine coracana subsp. coracana,subspecies,191504
Eleusine,genus,4510
Eleusine coracana,species,4511
Panicum hallii,species,206008
Papaver bracteatum,species,215227
Arachis stenosperma,species,217475
Turnera subulata,species,218843
Aquilegia coerulea,species,218851
Vaccinium darrowii,species,229202
Citrullus colocynthis,species,252529
Amaranthus tuberculatus,species,277990
Sesamum radiatum,species,300843
Tanacetum coccineum,species,301880
Solanum verrucosum,species,315347
Papaver armeniacum,species,357465
Papaver atlanticum,species,357466
Malania oleifera,species,397392
Malania,genus,397391
Acacia crassicarpa,species,499986
Paspalum notatum var. saurae,varietas,547442
Paspalum notatum,species,147272
Nyssa sinensis,species,561372
Nyssaceae,family,4289
Nyssa,genus,4290
Linum trigynum,species,586398
Paulownia fortunei,species,586722
Paulowniaceae,family,155891
Paulownia,genus,39251
Ziziphus jujuba var. spinosa,varietas,714518
Dichanthelium oligosanthes,species,888268
Dichanthelium,genus,161620
Digitaria exilis,species,1010633
Digitaria,genus,66017
Cucurbita argyrosperma subsp. argyrosperma,subspecies,1094858
Cucumis melo var. makuwa,varietas,1194695
Cucumis melo subsp. agrestis,subspecies,217619
Actinidia chinensis var. chinensis,varietas,1590841
Brassica rapa subsp. trilocularis,subspecies,1813537
Onoclea sensibilis,species,3281
Onocleaceae,family,693794
Onoclea,genus,3280
Casuarina equisetifolia,species,3523
Casuarinaceae,family,3520
Casuarina,genus,3521
Basella alba,species,3589
Basellaceae,family,3587
Basella,genus,3588
Bauhinia purpurea,species,3806
Sarracenia flava,species,4359
Sarraceniaceae,family,4353
Sarracenia,genus,4358
Trochodendron aralioides,species,4407
Trochodendrales,order,400839
Trochodendraceae,family,4405
Trochodendron,genus,4406
Ceratophyllum demersum,species,4428
Ceratophyllales,order,91811
Ceratophyllaceae,family,32203
Ceratophyllum,genus,4427
Lapageria rosea,species,4707
Lapageria,genus,4706
Halodule wrightii,species,13078
Cymodoceaceae,family,25926
Halodule,genus,13077
Cercidiphyllum japonicum,species,13413
Cercidiphyllaceae,family,16711
Cercidiphyllum,genus,13412
Marsilea quadrifolia,species,13816
Salviniales,order,74353
Marsileaceae,family,13814
Marsilea,genus,13815
Scaevola taccada,species,16481
Goodeniaceae,family,16472
Scaevola,genus,16480
Corokia cotoneaster,species,16909
Argophyllaceae,family,57707
Corokia,genus,16908
Bauhinia galpinii,species,20338
Gelsemium sempervirens,species,28542
Gelsemiaceae,family,83620
Gelsemium,genus,26478
Nothofagus obliqua,species,28948
Nothofagaceae,family,26778
Nothofagus,genus,26779
Limnanthes douglasii,species,28973
Limnanthaceae,family,21561
Limnanthes,genus,21562
Sciadopitys verticillata,species,28979
Sciadopityaceae,family,94394
Sciadopitys,genus,25610
Syringodium filiforme,species,29648
Syringodium,genus,25929
Pleopeltis,genus,38349
Pittosporum tobira,species,43073
Pittosporaceae,family,23121
Pittosporum,genus,23129
Heteranthera zosterifolia,species,44962
Heteranthera,genus,44954
Sarcobatus vermiculatus,species,46107
Sarcobataceae,family,91876
Sarcobatus,genus,46106
Ixiolirion tataricum,species,49722
Ixioliriaceae,family,51509
Ixiolirion,genus,49721
Eupomatia laurina,species,49863
Eupomatiaceae,family,22299
Eupomatia,genus,13520
Isoetes lacustris,species,50271
Isoetales,order,13836
Isoetaceae,family,13837
Isoetes,genus,13838
Xeronema callistemon,species,51387
Xeronemataceae,family,91817
Xeronema,genus,51386
Potamogeton perfoliatus,species,55320
Potamogetonaceae,family,16362
Potamogeton,genus,13228
Cliftonia monophylla,species,55375
Cyrillaceae,family,4339
Cliftonia,genus,55374
Cephalotaxus harringtonia,species,58029
Cephalotaxus,genus,50178
Astelia banksii,species,66716
Asteliaceae,family,51510
Astelia,genus,59055
Torenia fournieri,species,68875
Linderniaceae,family,156201
Torenia,genus,68874
Francoa appendiculata,species,70269
Francoaceae,family,85174
Francoa,genus,23249
Mayaca fluviatilis,species,75425
Mayacaceae,family,75423
Mayaca,genus,75424
Martynia annua,species,77074
Martyniaceae,family,41868
Martynia,genus,77073
Stachyurus praecox,species,85277
Crossosomatales,order,232392
Stachyuraceae,family,85275
Stachyurus,genus,85276
Staphylea trifolia,species,85280
Staphyleaceae,family,85278
Staphylea,genus,85279
Griselinia littoralis,species,86852
Griseliniaceae,family,42225
Griselinia,genus,16912
Fouquieria macdougalii,species,98238
Fouquieriaceae,family,24902
Fouquieria,genus,13532
Euptelea pleiosperma,species,106141
Eupteleaceae,family,16712
Euptelea,genus,13522
Anacampseros,genus,107583
Anacampserotaceae,family,703406
Cistanthe grandiflora,species,107587
Montiaceae,family,703407
Cistanthe,genus,89073
Itea japonica,species,108596
Iteaceae,family,91830
Itea,genus,23080
Rhodocoma capensis,species,136749
Restionaceae,family,14107
Rhodocoma,genus,136748
Fittonia albivenis,species,141305
Fittonia,genus,141304
Erythranthe cardinalis,species,188299
Phrymaceae,family,41399
Erythranthe,genus,1502711
Alstroemeria angustifolia,species,198669
Alstroemeriaceae,family,56740
Alstroemeria,genus,56741
Trichomanes maximum,species,221324
Hymenophyllales,order,693760
Hymenophyllaceae,family,29619
Trichomanes,genus,49542
Disporum flavens,species,225788
Colchicaceae,family,41218
Disporum,genus,16071
Impatiens auricoma,species,252981
Salvinia minima,species,301149
Salviniaceae,family,32186
Salvinia,genus,32187
Elegia thyrsoidea,species,311297
Elegia,genus,13503
Afrostyrax lepidophyllus,species,324802
Huaceae,family,85713
Afrostyrax,genus,85714
Davallia tyermanii,species,328207
Davalliaceae,family,29637
Davallia,genus,29638
Fargesia robusta,species,360876
Fargesia,genus,111430
Narthecium californicum,species,479629
Nartheciaceae,family,114201
Narthecium,genus,114203
Anigozanthos viridis,species,524053
Haemodoraceae,family,54924
Anigozanthos,genus,54925
Calceolaria crenatiflora,species,660128
Calceolariaceae,family,155890
Calceolaria,genus,86658
Phanera aureifolia,species,1240548
Piliostigma malabaricum,species,1288007
Piliostigma,genus,553411
Cystopteris protrusa,species,1328783
Cystopteridaceae,family,1203500
Cystopteris,genus,32111
Tectaria heracleifolia,species,1435278
Tectariaceae,family,693797
Tectaria,genus,29608
Tectaria coadunata,species,1524124
Stylidium debile,species,2293339
Stylidiaceae,family,41865
Stylidium,genus,27045
unclassified Dierama,no rank,2641064
Dierama,genus,240234
Calycanthus chinensis x Calycanthus floridus,species,2978058
Calycanthaceae,family,3427
Calycanthus,genus,3428
Genlisea flexuosa,species,3233129
Lentibulariaceae,family,4196
Genlisea,genus,192258
Amaranthus hybridus,species,3565
Dianthus caryophyllus,species,3570
Crambe hispanica subsp. abyssinica,subspecies,3721
Crambe hispanica,species,70124
Lotus tetragonolobus,species,3868
Medicago sativa subsp. falcata,subspecies,3878
Nicotiana alata,species,4087
Petunia x hybrida,species,4102
Erythranthe guttata,species,4155
Dactylis glomerata,species,4509
Dactylis,genus,4508
Aegilops speltoides,species,4573
Aegilops,genus,4480
Gypsophila vaccaria,species,39387
Gypsophila,genus,146094
Heuchera sanguinea,species,43368
Heuchera,genus,3794
Oenothera lamarckiana,species,44479
Rudbeckia hirta,species,52299
Rudbeckia,genus,48209
Oryza barthii,species,65489
Adansonia digitata,species,69109
Echinochloa crus-galli,species,90397
Echinochloa,genus,45618
Talinum paniculatum,species,107604
Nicotiana megalosiphon,species,118703
Amaranthus albus,species,124760
Amaranthus retroflexus,species,124763
Vigna angularis var. nipponensis,varietas,157680
Steinchisma laxum,species,158129
Steinchisma,genus,158161
Nicotiana occidentalis,species,200313
Hibiscus cannabinus,species,229543
Asclepias incarnata,species,330158
Asclepias,genus,21199
Agrostis gigantea,species,345916
Agrostis,genus,15297
Penstemon eatonii,species,388140
Abelmoschus esculentus,species,455045
Portulaca oleracea subsp. sativa,subspecies,1150915
Elaeagnus angustifolia,species,36777
Elaeagnus,genus,36776
Paronychia argentea,species,157622
Paronychia,genus,157596
Pistacia terebinthus subsp. palaestina,subspecies,434239
Pistacia terebinthus,species,434238
Origanum syriacum,species,1082757
Hypericum triquetrifolium,species,282558
Achillea fragrantissima,species,282738
Chromochloris zofingiensis,species,31302
Chlorophyta,phylum,3041
Chlorophyceae,class,3166
Sphaeropleales,order,35491
Chromochloridaceae,family,1656248
Chromochloris,genus,1399958
Pinus nigra,species,58042
Ribes uva-crispa,species,135518
Chlorella,genus,3071
Trebouxiophyceae,class,75966
Chlorellales,order,35460
Chlorellaceae,family,35461
Parachlorella,genus,247501
Cinnamomum camphora,species,13429
Schima superba,species,59677
Quercus glauca,species,103489
Daphniphyllum oldhamii,species,1008903
Daphniphyllaceae,family,4386
Daphniphyllum,genus,4387
Dunaliella,genus,3044
Chlamydomonadales,order,3042
Dunaliellaceae,family,3043
Reboulia hemisphaerica,species,37395
Aytoniaceae,family,37393
Reboulia,genus,37394
Riccia ciliifera,species,71659
Ricciaceae,family,41842
Riccia,genus,41843
Riccia beyrichiana,species,122635
Riccia cavernosa,species,122636
Riccia gougetiana,species,122638
Riccia huebeneriana,species,122639
Riccia sorocarpa,species,122646
Mannia fragrans,species,179045
Mannia,genus,157221
Riccia subbifurca,species,1914413
Riccia bifurca,species,2779757
Riccia canaliculata,species,2779758
Riccia pusilla subsp. gothica,subspecies,3108177
Riccia pusilla,species,3436037
Malus niedzwetzkyana,species,106560
Malus sieversii,species,106567
Malus floribunda,species,138912
Vitis labrusca,species,103355
Betula pubescens,species,38787
Quercus petraea,species,38865
Populus alba,species,43335
Quercus ilex,species,58334
Acer campestre,species,66205
Pinus halepensis,species,71633
Phillyrea latifolia,species,126558
Fraxinus angustifolia,species,166594
Salix cinerea,species,470278
Radula complanata,species,139838
Porellales,order,186798
Radulaceae,family,139835
Radula,genus,139836
Radula subgen. Radula,subgenus,2910009
Chlamydomonas reinhardtii,species,3055
Chlamydomonadaceae,family,3051
Chlamydomonas,genus,3052
Ranunculus acris,species,3447
Ranunculus,genus,3445
Vicia cracca,species,3905
Festuca pratensis,species,4608
Alopecurus pratensis,species,15304
Alopecurus,genus,15303
Anthoxanthum odoratum,species,29661
Anthoxanthum,genus,15324
Holcus lanatus,species,29679
Holcus,genus,15560
Rumex acetosa,species,41241
Tragopogon pratensis,species,41653
Tragopogon,genus,13730
Arrhenatherum elatius,species,52139
Arrhenatherum,genus,52138
Festuca rubra,species,52153
Trisetum flavescens,species,87477
Trisetum,genus,87476
Trifolium campestre,species,97015
Trifolium dubium,species,97021
Trifolium fragiferum,species,97023
Plantago media,species,101992
Knautia arvensis,species,105271
Knautia,genus,59182
Ranunculus repens,species,137665
Veronica chamaedrys,species,165330
Veronica subgen. Chamaedrys,subgenus,1461659
Campanula patula,species,440359
Geranium pratense,species,487788
Pinus radiata,species,3347
Ulmus parvifolia,species,63058
Nepenthes ampullaria,species,150949
Nepenthes rafflesiana,species,150990
Nepenthes x hookeriana,species,1610511
Fissidens taxifolius,species,52983
Dicranales,order,3219
Fissidentaceae,family,52981
Fissidens,genus,52982
Calliergonella cuspidata,species,52999
Pylaisiaceae,family,2231517
Calliergonella,genus,52998
Brachythecium rutabulum,species,53005
Brachytheciaceae,family,37421
Brachythecium,genus,53004
Rhytidiadelphus squarrosus,species,53008
Hylocomiaceae,family,28466
Rhytidiadelphus,genus,28467
Hypnum cupressiforme,species,53011
Hypnaceae,family,53009
Hypnum,genus,49761
Plagiomnium undulatum,species,95766
Bryales,order,3226
Mniaceae,family,3227
Plagiomnium,genus,3230
Grimmia pulvinata,species,115594
Grimmiales,order,64936
Grimmiaceae,family,65550
Grimmia,genus,115593
Polytrichum strictum,species,129214
Polytrichopsida,class,113509
Polytrichales,order,3210
Polytrichaceae,family,3211
Polytrichum,genus,3212
Rhodiola rosea,species,203015
Rhodiola,genus,202994
Loropetalum chinense var. rubrum,varietas,79783
Inga auristellae,species,486050
Inga leiocalycina,species,486065
Inga brachystachys,species,597306
Inga alata,species,668906
Inga chartacea,species,668909
Inga coruscans,species,670674
Inga microcoma,species,2793473
Inga obidensis,species,2793475
Poa pratensis,species,4545
Poa,genus,4544
Galium verum,species,462873
Avenula pubescens,species,87471
PPAM clade incertae sedis,no rank,2948579
Avenula,genus,388696
Dendrobium officinale,species,142615
Dasyphyllum,genus,13480
Baccharis,genus,41487
Schlechtendalia luzulifolia,species,41633
Schlechtendalia,genus,41632
Sonchus oleraceus,species,50207
Sonchus,genus,50190
Sphagneticola trilobata,species,53737
Ageratum conyzoides,species,68299
Gymnanthemum amygdalinum,species,82755
Gymnanthemum,genus,259855
Chuquiraga spinosa,species,171766
Chuquiraga,genus,41547
Calea,genus,183008
Emilia sonchifolia,species,415160
Emilia,genus,189212
Vernonanthura,genus,434719
Acmella oleracea,species,469459
Acmella,genus,53714
Aldama,genus,1048900
Mikania cordifolia,species,1127086
Blanchetia heterotricha,species,1548322
Blanchetia,genus,1548321
Chresta exsucca,species,1548324
Chresta plantaginifolia,species,1548327
Chresta pycnocephala,species,1548328
Eremanthus argenteus,species,1569391
Eremanthus polycephalus,species,1569404
Heterocoma gracilis,species,1569407
Paralychnophora atkinsiae,species,1569431
Piptolepis monticola,species,1569436
Achyrocline saturejoides,species,3030045
Achyrocline,genus,746490
Hyacinthoides non-scripta,species,81762
Hyacinthoides,genus,81757
Hemerocallis citrina,species,1249515
Espeletia boyacensis,species,1933516
Espeletia grandiflora,species,1933532
Espeletia schultzii,species,185154
Libanothamnus,genus,185169
Espeletia murilloi,species,1873674
Espeletia ulotricha,species,1873676
Espeletia weddellii,species,1873677
Espeletia arbelaezii,species,1933509
Espeletia ariana,species,1933511
Espeletia aristeguietana,species,1933512
Espeletia azucarina,species,1933513
Espeletia barclayana,species,1933514
Espeletia brachyaxiantha,species,1933517
Espeletia brassicoidea,species,1933518
Espeletia cayetana,species,1933519
Espeletia cleefii,species,1933521
Espeletia congestiflora,species,1933522
Espeletia conglomerata,species,1933523
Espeletia cuniculorum,species,1933524
Espeletia curialensis,species,1933525
Espeletia discoidea,species,1933526
Espeletia dugandii,species,1933527
Espeletia episcopalis,species,1933528
Espeletia estanislana,species,1933529
Espeletia formosa,species,1933530
Espeletia frontinoensis,species,1933531
Espeletia incana,species,1933533
Espeletia jajoensis,species,1933534
Espeletia jaramilloi,species,1933535
Espeletia killipii,species,1933536
Espeletia lopezii,species,1933537
Espeletia nana,species,1933538
Espeletia nemekenei,species,1933539
Espeletia occidentalis,species,1933540
Espeletia oswaldiana,species,1933541
Espeletia paipana,species,1933542
Espeletia pescana,species,1933543
Espeletia pisbana,species,1933544
Espeletia praefrontina,species,1933545
Espeletia roberti,species,1933547
Espeletia rositae,species,1933548
Espeletia schultesiana,species,1933549
Espeletia semiglobulata,species,1933550
Espeletia summapacis,species,1933551
Espeletia tunjana,species,1933552
Espeletia uribei,species,1933553
Cynodon transvaalensis,species,75728
Cynodon,genus,15437
Micromonas pusilla,species,38833
Mamiellophyceae,class,1035538
Mamiellales,order,13792
Mamiellaceae,family,41873
Micromonas,genus,38832
Pinus pinaster,species,71647
Pitcairnia flammea,species,1093657
Pitcairnia,genus,49526
Corydalis yanhusuo,species,458692
Thuja plicata,species,3316
Picea pungens,species,3331
Picea engelmannii,species,3334
Picea mariana,species,3335
Pinus longaeva,species,3344
Pinus taeda,species,3352
Pseudotsuga menziesii,species,3357
Pseudotsuga,genus,3356
Tsuga heterophylla,species,3359
Tsuga,genus,3358
Liriodendron tulipifera,species,3415
Liriodendron,genus,3413
Quercus alba,species,3513
Alnus alnobetula subsp. crispa,subspecies,3518
Alnus alnobetula,species,38784
Populus tremuloides,species,3693
Acer platanoides,species,4025
Viburnum acerifolium,species,4205
Nyssa sylvatica,species,4292
Hamamelis virginiana,species,4397
Liquidambar styraciflua,species,4400
Platanus occidentalis,species,4403
Platanaceae,family,4401
Platanus,genus,4402
Asimina triloba,species,12953
Asimina,genus,12952
Aralia spinosa,species,13341
Carya glabra,species,13403
Corylus cornuta,species,13452
Diospyros virginiana,species,13493
Ostrya virginiana,species,13622
Ostrya,genus,13621
Juglans nigra,species,16719
Cornus alternifolia,species,16902
Betula alleghaniensis,species,21017
Betula glandulosa,species,21018
Prunus serotina,species,23207
Ulmus americana,species,29740
Amelanchier alnifolia,species,32219
Cercocarpus ledifolius,species,32221
Cercocarpus,genus,23146
Holodiscus discolor,species,32230
Holodiscus,genus,23176
Robinia pseudoacacia,species,35938
Fraxinus americana,species,38872
Paulownia tomentosa,species,39353
Juniperus virginiana,species,39584
Elaeagnus umbellata,species,43233
Cephalanthus occidentalis,species,43461
Cephalanthus,genus,43460
Acer rubrum,species,45314
Kalmia latifolia,species,45902
Kalmia,genus,45894
Taxus brevifolia,species,46220
Abies grandis,species,46611
Sassafras albidum,species,46945
Sassafras,genus,46944
Rhododendron arborescens,species,49464
Amelanchier canadensis,species,52523
Lindera benzoin,species,55958
Fraxinus nigra,species,56031
Cornus nuttallii,species,60120
Carya ovata,species,60418
Fagus grandifolia,species,60423
Acer circinatum,species,66207
Vaccinium corymbosum,species,69266
Pinus virginiana,species,71654
Gaultheria shallon,species,73102
Rhododendron macrophyllum,species,73103
Rubus allegheniensis,species,75062
Rubus phoenicolasius,species,75085
Salix nigra,species,75714
Corylus americana,species,78632
Juglans cinerea,species,91214
Carya tomentosa,species,91227
Abies amabilis,species,97174
Ilex opaca,species,101729
Sideroxylon lanuginosum,species,102691
Quercus stellata,species,102699
Prunus americana,species,122118
Chionanthus virginicus,species,126363
Chionanthus,genus,126359
Prunus virginiana,species,133204
Castanea dentata,species,134033
Carya cordiformis,species,139928
Pinus flexilis,species,151559
Pinus pungens,species,164241
Quercus falcata,species,167422
Ribes cereum,species,175189
Ribes montigenum,species,175219
Vaccinium parvifolium,species,180766
Rhododendron menziesii,species,187150
Ribes cynosbati,species,208494
Betula neoalaskana,species,216987
Viburnum prunifolium,species,237954
Viburnum rufidulum,species,237956
Quercus michauxii,species,262624
Frangula caroliniana,species,280013
Toxicodendron vernix,species,289774
Toxicodendron,genus,43852
Zanthoxylum americanum,species,354526
Quercus coccinea,species,354624
Cornus amomum,species,366638
Cornus drummondii,species,367342
Juniperus scopulorum,species,466205
Quercus marilandica,species,478951
Populus grandidentata,species,482945
Abies lasiocarpa var. bifolia,varietas,1316783
Abies lasiocarpa,species,34340
Carya texana,species,1370061
Carya alba,species,1620028
Quercus pagoda,species,2004445
Celtis tenuifolia,species,2071413
Quercus x hawkinsiae,species,2527811
Piper fimbriulatum,species,425151
Euonymus maackii,species,4309
Lepidoceras chilense,species,55956
Santalaceae,family,3958
Lepidoceras,genus,55955
Doerpfeldia,genus,106672
Gymnosporia,genus,123423
Maytenus undata,species,123432
Pristimera indica,species,123465
Pristimera,genus,123451
Tripterygium hypoglaucum,species,205465
Tripterygium,genus,123484
Euonymus fortunei,species,255352
Achillea millefolium var. alpicola,varietas,282743
Achillea millefolium subsp. millefolium,subspecies,482477
Gymnosporia buxifolia,species,379240
Tripterygium wilfordii,species,458696
Salacighia letestuana,species,670378
Salacighia,genus,670377
Celastrus paniculatus,species,994668
Euonymus myrianthus,species,1008910
Sinosenecio villiferus,species,1045126
Sinosenecio,genus,98727
Evonymopsis,genus,1312050
Euonymus bockii,species,1442714
Euonymus dielsianus,species,1442717
Euonymus frigidus,species,1442720
Euonymus cochinchinensis,species,1489648
Loeseneriella concinna,species,1603813
Pleurostylia africana,species,1906730
Pleurostylia,genus,123448
Pleurostylia pachyphloea,species,1906731
Gymnosporia graciliramula,species,2859579
Elaeodendron schweinfurthianum,species,2984678
Elaeodendron,genus,123414
Leptadenia reticulata,species,492004
Chamaecrista diphylla,species,592599
Chamaecrista,genus,53853
Myrcianthes,genus,39979
Agonandra,genus,50110
Opiliaceae,family,26818
Holocalyx balansae,species,53888
Holocalyx,genus,53887
Poecilanthe,genus,54891
Condaminea corymbosa,species,60042
Condaminea,genus,60041
Triplaris,genus,76154
Panopsis,genus,83734
Amburana cearensis,species,149628
Amburana,genus,149627
Gallesia integrifolia,species,169264
Gallesia,genus,169263
Seguieria aculeata,species,169268
Seguieria,genus,169267
Sapindus saponaria,species,171222
Sapindus,genus,57654
Xylosma,genus,179718
Lachesiodendron viridiflorum,species,199165
Lachesiodendron,genus,2736915
Clusia ducu,species,211495
Chrysophyllum gonocarpum,species,233674
Simira rubescens,species,271254
Simira,genus,60077
Ladenbergia carua,species,273783
Amanoa,genus,300943
Ficus obtusifolia,species,309290
Bignonia uleana,species,353968
Bignonia,genus,353920
Cariniana ianeirensis,species,372693
Cariniana,genus,79560
Calyptranthes concinna,species,375215
Machaerium hirtum,species,450034
Miconia poeppigii,species,477111
Preslianthus pittieri,species,511502
Preslianthus,genus,1819382
Matayba arborescens,species,597318
Ferdinandusa chlorantha,species,693341
Ferdinandusa,genus,271229
Daphnopsis,genus,699056
Trichilia elegans,species,879919
Tibouchina bicolor,species,1160622
Myrocarpus venezuelensis,species,1231555
Myrocarpus,genus,149664
Myroxylon peruiferum,species,1231556
Myroxylon,genus,53905
Thinouia,genus,1504218
Trichilia claussenii,species,1640458
Trichilia pleeana,species,1640478
Meliosma solomonii,species,1705963
Ampelocera ruizii,species,1904788
Ampelocera,genus,63063
Nectandra laurel,species,1930879
Tovomita obovata,species,1937630
Senegalia polyphylla,species,2035337
Souroubea guianensis,species,2054573
Marcgraviaceae,family,55360
Souroubea,genus,164986
Casearia gossypiosperma,species,2072223
Eugenia egensis,species,2217932
Podocarpus ingensis,species,1807818
Podocarpus celatus,species,1169434
Hymenopus,genus,2911697
Avena nuda,species,4497
Cenchrus americanus,species,4543
Triticum monococcum,species,4568
x Triticosecale,genus,49317
Triticeae incertae sedis,no rank,1661780
Triticum spelta,species,58933
Fagopyrum tataricum,species,62330
Zizania palustris,species,103762
Phalaris canariensis,species,376798
Phalaris,genus,15740
Amaranthus acanthochiton,species,1454532
Apuleia leiocarpa,species,53829
Apuleia,genus,53828
Cecropia palmata,species,77072
Chelonanthus alatus,species,82716
Chelonanthus,genus,82715
Ipomoea asarifolia,species,89639
Ficus maxima,species,100557
Neustanthus phaseoloides,species,109224
Neustanthus,genus,1890273
Deguelia nitidula,species,3085996
Deguelia,genus,132436
Costus arabicus,species,168179
Mammea americana,species,198777
Mammea,genus,180118
Ficus citrifolia,species,309283
Conceveiba guianensis,species,316706
Conceveiba,genus,289640
Senna multijuga,species,346403
Peperomia pellucida,species,352190
Homalolepis cedron,species,459148
Homalolepis,genus,2060786
Zanthoxylum rhoifolium,species,549434
Margaritaria nobilis,species,681460
Margaritaria,genus,58893
Cecropia obtusa,species,688039
Vatairea guianensis,species,948959
Vatairea,genus,77049
Varronia multispicata,species,992868
Varronia,genus,222091
Myrcia bracteata,species,1134151
Eugenia brasiliensis,species,1231846
Ludwigia decurrens,species,1569007
Pachystachys spicata,species,1603663
Palicourea colorata,species,2662166
Phyllanthus brasiliensis,species,2708425
Miconia crenata,species,2806839
Clibadium sylvestre,species,2966546
Clibadium,genus,183010
Nigella damascena,species,3444
Nigella,genus,3443
Cyperus alternifolius,species,4611
Parietaria officinalis,species,13187
Colchicum,genus,13444
Xanthosoma sagittifolium,species,28478
Xanthosoma,genus,15105
Mentha spicata,species,29719
Mentha suaveolens,species,38860
Monarda fistulosa,species,39344
Prunella grandiflora,species,39356
Paeonia delavayi,species,40707
Eryngium planum,species,43071
Rheum rhaponticum,species,46087
Glycyrrhiza echinata,species,46348
Salvia glutinosa,species,49211
Rudbeckia laciniata,species,52310
Scutellaria altissima,species,53168
Echinacea pallida,species,53749
Yucca filamentosa,species,55960
Yucca,genus,39550
Macleaya cordata,species,56857
Macleaya,genus,56856
Brownea coccinea,species,72381
Brownea,genus,53841
Allium schoenoprasum,species,74900
Epipremnum aureum,species,78380
Epipremnum,genus,174214
Astragalus glycyphyllos,species,83862
Cyrtomium falcatum,species,84614
Cyrtomium,genus,84613
Spathiphyllum wallisii,species,85269
Spathiphyllum,genus,78381
Trifolium rubens,species,97037
Acanthus spinosus,species,101744
Aconitum napellus,species,112591
Lotus maritimus,species,118937
Achillea ptarmica,species,133233
Sideritis pungens,species,155258
Veronica longifolia,species,165317
Veronica spicata,species,165318
Allium ledebourianum,species,165630
Costus dubius,species,168180
Helleborus orientalis,species,171898
Helleborus argutifolius,species,171909
Scabiosa columbaria,species,180561
Scabiosa,genus,87007
Monarda citriodora,species,182379
Monarda russeliana,species,182388
Scabiosa japonica,species,183573
Acanthus longifolius,species,185773
Syngonium,genus,201273
Rhodiola kirilowii,species,203008
Maranta arundinacea,species,210060
Tradescantia fluminensis,species,255331
Ruta montana,species,266085
Hypericum olympicum,species,282549
Echinacea angustifolia,species,308558
Rhaponticum scariosum,species,362644
Rhaponticum,genus,362626
Hypericum hookerianum,species,401011
Philodendron verrucosum,species,405628
